2018-08-17 11:58:13,126 [Worker-37: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:58:13,126 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 11:58:17,700 [Worker-40: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 11:58:17,700 [Worker-40: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-08-17 11:58:22,375 [Worker-42: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:58:22,375 [Worker-42: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 11:58:22,375 [Worker-42: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:58:22,375 [Worker-42: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 11:58:53,005 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:58:53,005 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 11:58:53,009 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:58:53,009 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 11:58:53,033 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:58:53,037 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 11:58:53,037 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:58:53,037 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 11:58:54,183 [Worker-41: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:58:54,183 [Worker-41: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 11:58:54,183 [Worker-41: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:58:54,183 [Worker-41: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 11:59:00,600 [Worker-46: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 11:59:00,600 [Worker-46: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-08-17 11:59:03,525 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:59:03,525 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 11:59:03,525 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:59:03,525 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 11:59:03,540 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:03,540 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 11:59:03,540 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:03,540 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 11:59:04,674 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:59:04,674 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 11:59:04,674 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 11:59:04,674 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 11:59:09,965 [Worker-37: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 11:59:09,965 [Worker-37: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-08-17 11:59:15,324 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:15,324 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 11:59:15,339 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:15,339 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 11:59:41,931 [Worker-43: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:41,931 [Worker-43: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 11:59:41,931 [Worker-43: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:41,931 [Worker-43: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 11:59:48,652 [Worker-43: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 11:59:48,652 [Worker-43: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-08-17 11:59:54,174 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:54,174 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 11:59:54,174 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 11:59:54,174 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:01:00,513 [Worker-44: Rebuilding] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:01:00,513 [Worker-44: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:01:00,513 [Worker-44: Rebuilding] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:01:00,513 [Worker-44: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:01:00,857 [Worker-44: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:00,857 [Worker-44: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:01:00,872 [Worker-44: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:00,872 [Worker-44: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:01:23,374 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:01:23,374 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:01:23,374 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:01:23,374 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:01:23,437 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:23,437 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:01:23,452 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:23,452 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:01:44,808 [Worker-43: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:44,808 [Worker-43: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:01:44,808 [Worker-43: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:44,808 [Worker-43: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:01:51,124 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:51,124 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:01:51,124 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:01:51,124 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:02:06,087 [Worker-41: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 12:02:06,087 [Worker-41: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-08-17 12:02:08,948 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:02:08,948 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:02:08,948 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:02:08,948 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:02:09,058 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:02:09,058 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:02:09,058 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:02:09,058 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:02:09,542 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:02:09,542 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:02:09,542 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:02:09,542 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:02:10,606 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:02:10,606 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:02:10,606 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:02:10,606 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:02:20,578 [Worker-44: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 12:02:20,578 [Worker-44: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-08-17 12:02:25,248 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:02:25,248 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:02:25,248 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:02:25,248 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:03:45,249 [Worker-40: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:03:45,249 [Worker-40: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:03:45,265 [Worker-40: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:03:45,265 [Worker-40: Rebuilding] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:05:04,670 [Worker-37: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.niit:online_shopping_backend:0.0.1-SNAPSHOT @ G:\binny\online_shopping_backend\pom.xml.
2018-08-17 12:05:04,873 [Worker-37: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.niit:online_shopping:0.0.1-SNAPSHOT @ G:\binny\online_shopping\pom.xml.
2018-08-17 12:05:04,904 [Worker-37: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:05:05,592 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:05:05,592 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:05:05,592 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:05:05,592 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:05:06,476 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:05:06,476 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:05:06,476 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:05:06,476 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:05:07,024 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:05:07,024 [Worker-37: Building Project online_shopping_backend] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:05:07,039 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:05:07,039 [Worker-37: Building Project online_shopping_backend] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:05:07,039 [Worker-37: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:05:19,134 [Worker-40: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-08-17 12:05:19,649 [Worker-40: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.niit:online_shopping_backend:0.0.1-SNAPSHOT @ G:\binny\online_shopping_backend\pom.xml.
2018-08-17 12:05:19,759 [Worker-40: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.niit:online_shopping:0.0.1-SNAPSHOT @ G:\binny\online_shopping\pom.xml.
2018-08-17 12:05:19,775 [Worker-40: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:05:20,193 [Worker-40: Updating Maven Project] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:05:20,474 [Worker-40: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /online_shopping_backend/src/main/java
2018-08-17 12:05:20,474 [Worker-40: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /online_shopping_backend/src/test/java
2018-08-17 12:05:21,100 [Worker-40: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2018-08-17 12:05:21,693 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:05:21,693 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:05:21,693 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:05:21,693 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:05:22,253 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:05:22,269 [Worker-50: Building Project online_shopping_backend] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:05:22,269 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:05:22,269 [Worker-50: Building Project online_shopping_backend] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:05:22,269 [Worker-50: Building Project online_shopping_backend] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:05:32,301 [Worker-55: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 12:05:32,301 [Worker-55: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-08-17 12:06:15,522 [Worker-43: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 12:06:15,522 [Worker-43: Launching Executing install in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-08-17 12:07:08,835 [Worker-37: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.niit:online_shopping_backend:0.0.1-SNAPSHOT @ G:\binny\online_shopping_backend\pom.xml.
2018-08-17 12:07:08,975 [Worker-37: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.niit:online_shopping:0.0.1-SNAPSHOT @ G:\binny\online_shopping\pom.xml.
2018-08-17 12:07:09,006 [Worker-37: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:07:09,365 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:07:09,365 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:07:09,365 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:07:09,381 [Worker-37: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:07:11,142 [Worker-51: Building workspace] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/online_shopping_backend: com.niit:online_shopping_backend:0.0.1-SNAPSHOT with classifier  to /online_shopping_backend/target/classes
2018-08-17 12:07:11,158 [Worker-51: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:07:11,158 [Worker-51: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-08-17 12:07:11,158 [Worker-51: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:07:11,158 [Worker-51: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping\src\test\resources
2018-08-17 12:07:12,349 [Worker-50: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:07:12,349 [Worker-50: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\main\resources
2018-08-17 12:07:12,349 [Worker-50: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-08-17 12:07:12,349 [Worker-50: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\binny\online_shopping_backend\src\test\resources
2018-08-17 12:07:19,104 [Worker-52: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate - G:\binny\online_shopping_backend
2018-08-17 12:07:19,104 [Worker-52: Launching Executing clean in G__binny_online_shopping_backend] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-08-17 12:07:22,113 [Worker-40: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-08-17 12:07:22,128 [Worker-40: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
